"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"3603756792",2017,"Genesee","Pavilion town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3603757078",2017,"Genesee","Pembroke town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3603757078",2017,"Genesee","Pembroke town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3603757078",2017,"Genesee","Pembroke town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3603757078",2017,"Genesee","Pembroke town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3603757078",2017,"Genesee","Pembroke town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3603757078",2017,"Genesee","Pembroke town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3603757078",2017,"Genesee","Pembroke town","B19013H_001","White (Non-Hispanic)",60990,9662
"3603757078",2017,"Genesee","Pembroke town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3603770607",2017,"Genesee","Stafford town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3603770607",2017,"Genesee","Stafford town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3603770607",2017,"Genesee","Stafford town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3603770607",2017,"Genesee","Stafford town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3603770607",2017,"Genesee","Stafford town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3603770607",2017,"Genesee","Stafford town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3603770607",2017,"Genesee","Stafford town","B19013H_001","White (Non-Hispanic)",49519,10391
"3603770607",2017,"Genesee","Stafford town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3603775011",2017,"Genesee","Tonawanda Reservation","B19013B_001","Black (Non-Hispanic)",NA,NA
"3603775011",2017,"Genesee","Tonawanda Reservation","B19013C_001","Native American (Non-Hispanic)",26429,5269
"3603775011",2017,"Genesee","Tonawanda Reservation","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3603775011",2017,"Genesee","Tonawanda Reservation","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3603775011",2017,"Genesee","Tonawanda Reservation","B19013F_001","Other (Non-Hispanic)",NA,NA
"3603775011",2017,"Genesee","Tonawanda Reservation","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3603775011",2017,"Genesee","Tonawanda Reservation","B19013H_001","White (Non-Hispanic)",NA,NA
"3603775011",2017,"Genesee","Tonawanda Reservation","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605103364",2017,"Livingston","Avon town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605103364",2017,"Livingston","Avon town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605103364",2017,"Livingston","Avon town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605103364",2017,"Livingston","Avon town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605103364",2017,"Livingston","Avon town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605103364",2017,"Livingston","Avon town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605103364",2017,"Livingston","Avon town","B19013H_001","White (Non-Hispanic)",57250,6759
"3605103364",2017,"Livingston","Avon town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605111715",2017,"Livingston","Caledonia town","B19013B_001","Black (Non-Hispanic)",22042,21689
"3605111715",2017,"Livingston","Caledonia town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605111715",2017,"Livingston","Caledonia town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605111715",2017,"Livingston","Caledonia town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605111715",2017,"Livingston","Caledonia town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605111715",2017,"Livingston","Caledonia town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605111715",2017,"Livingston","Caledonia town","B19013H_001","White (Non-Hispanic)",54648,5836
"3605111715",2017,"Livingston","Caledonia town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605117618",2017,"Livingston","Conesus town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605117618",2017,"Livingston","Conesus town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605117618",2017,"Livingston","Conesus town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605117618",2017,"Livingston","Conesus town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605117618",2017,"Livingston","Conesus town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605117618",2017,"Livingston","Conesus town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605117618",2017,"Livingston","Conesus town","B19013H_001","White (Non-Hispanic)",69830,8501
"3605117618",2017,"Livingston","Conesus town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605128629",2017,"Livingston","Geneseo town","B19013B_001","Black (Non-Hispanic)",16125,9917
"3605128629",2017,"Livingston","Geneseo town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605128629",2017,"Livingston","Geneseo town","B19013D_001","Asian (Non-Hispanic)",3350,2187
"3605128629",2017,"Livingston","Geneseo town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605128629",2017,"Livingston","Geneseo town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605128629",2017,"Livingston","Geneseo town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605128629",2017,"Livingston","Geneseo town","B19013H_001","White (Non-Hispanic)",49500,8567
"3605128629",2017,"Livingston","Geneseo town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605131016",2017,"Livingston","Groveland town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605131016",2017,"Livingston","Groveland town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605131016",2017,"Livingston","Groveland town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605131016",2017,"Livingston","Groveland town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605131016",2017,"Livingston","Groveland town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605131016",2017,"Livingston","Groveland town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605131016",2017,"Livingston","Groveland town","B19013H_001","White (Non-Hispanic)",61136,9162
"3605131016",2017,"Livingston","Groveland town","B19013I_001","Hispanic or Latino (Any Race)",76000,32059
"3605141883",2017,"Livingston","Leicester town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605141883",2017,"Livingston","Leicester town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605141883",2017,"Livingston","Leicester town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605141883",2017,"Livingston","Leicester town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605141883",2017,"Livingston","Leicester town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605141883",2017,"Livingston","Leicester town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605141883",2017,"Livingston","Leicester town","B19013H_001","White (Non-Hispanic)",53878,4135
"3605141883",2017,"Livingston","Leicester town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605142334",2017,"Livingston","Lima town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605142334",2017,"Livingston","Lima town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605142334",2017,"Livingston","Lima town","B19013D_001","Asian (Non-Hispanic)",65625,20815
"3605142334",2017,"Livingston","Lima town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605142334",2017,"Livingston","Lima town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605142334",2017,"Livingston","Lima town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605142334",2017,"Livingston","Lima town","B19013H_001","White (Non-Hispanic)",58431,5494
"3605142334",2017,"Livingston","Lima town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605142961",2017,"Livingston","Livonia town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605142961",2017,"Livingston","Livonia town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605142961",2017,"Livingston","Livonia town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605142961",2017,"Livingston","Livonia town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605142961",2017,"Livingston","Livonia town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605142961",2017,"Livingston","Livonia town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605142961",2017,"Livingston","Livonia town","B19013H_001","White (Non-Hispanic)",65574,7824
"3605142961",2017,"Livingston","Livonia town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605148956",2017,"Livingston","Mount Morris town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605148956",2017,"Livingston","Mount Morris town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605148956",2017,"Livingston","Mount Morris town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605148956",2017,"Livingston","Mount Morris town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
