"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"36117",2018,"Wayne","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,155.555555555556
"36117",2018,"Wayne","NA County","B25003F_Homeownership","Other (Non-Hispanic)",40.9302325581395,24.1860465116279
"36117",2018,"Wayne","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",57.0987654320988,20.679012345679
"36099",2018,"Seneca","NA County","B25003H_Homeownership","White (Non-Hispanic)",75.8284600389863,2.05847953216374
"36099",2018,"Seneca","NA County","B25003B_Homeownership","Black (Non-Hispanic)",49.6350364963504,36.4963503649635
"36099",2018,"Seneca","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",37.9746835443038,15.1898734177215
"36099",2018,"Seneca","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",35.9550561797753,23.5955056179775
"36099",2018,"Seneca","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",26.1904761904762,23.8095238095238
"36099",2018,"Seneca","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36099",2018,"Seneca","NA County","B25003F_Homeownership","Other (Non-Hispanic)",19.1176470588235,25
"36099",2018,"Seneca","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",39.1959798994975,22.6130653266332
"36069",2018,"Ontario","NA County","B25003H_Homeownership","White (Non-Hispanic)",76.0963692218379,1.27718245809245
"36069",2018,"Ontario","NA County","B25003B_Homeownership","Black (Non-Hispanic)",19.2963752665245,8.52878464818763
"36069",2018,"Ontario","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",38.9296187683284,7.11143695014663
"36069",2018,"Ontario","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",75.4385964912281,27.3684210526316
"36069",2018,"Ontario","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",22.4242424242424,18.7878787878788
"36069",2018,"Ontario","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,116.666666666667
"36069",2018,"Ontario","NA County","B25003F_Homeownership","Other (Non-Hispanic)",41.7004048582996,15.3846153846154
"36069",2018,"Ontario","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",50,18.6746987951807
"36073",2018,"Orleans","NA County","B25003H_Homeownership","White (Non-Hispanic)",77.6619209945859,2.62014571218501
"36073",2018,"Orleans","NA County","B25003B_Homeownership","Black (Non-Hispanic)",63.36,22.24
"36073",2018,"Orleans","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",33.8624338624339,14.4620811287478
"36073",2018,"Orleans","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",51.1904761904762,30.952380952381
"36073",2018,"Orleans","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",84.0909090909091,59.0909090909091
"36073",2018,"Orleans","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36073",2018,"Orleans","NA County","B25003F_Homeownership","Other (Non-Hispanic)",4.54545454545455,9.44055944055944
"36073",2018,"Orleans","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",61.0169491525424,35.5932203389831
"36055",2018,"Monroe","NA County","B25003H_Homeownership","White (Non-Hispanic)",72.7391414827342,0.519596589764035
"36055",2018,"Monroe","NA County","B25003B_Homeownership","Black (Non-Hispanic)",31.7973669147109,1.31654264453349
"36055",2018,"Monroe","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",33.6447174696654,2.16784281870336
"36055",2018,"Monroe","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",53.4690799396682,3.53192559074912
"36055",2018,"Monroe","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",21.8954248366013,6.78104575163399
"36055",2018,"Monroe","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",100,157.142857142857
