"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"3605500000",2017,"Monroe","County subdivisions not defined","B25003F_Homeownership","Other (Non-Hispanic)",0,0
"3605500000",2017,"Monroe","County subdivisions not defined","B25003G_Homeownership","Two or More Races (Non-Hispanic)",0,0
"3605522870",2017,"Monroe","East Rochester town","B25003H_Homeownership","White (Non-Hispanic)",62.9908766362555,5.78222281148363
"3605522870",2017,"Monroe","East Rochester town","B25003B_Homeownership","Black (Non-Hispanic)",51.6393442622951,45.5177093901201
"3605522870",2017,"Monroe","East Rochester town","B25003I_Homeownership","Hispanic or Latino (Any Race)",0,29.0909090909091
"3605522870",2017,"Monroe","East Rochester town","B25003D_Homeownership","Asian (Non-Hispanic)",0,80
"3605522870",2017,"Monroe","East Rochester town","B25003C_Homeownership","Native American (Non-Hispanic)",0,72.7272727272727
"3605522870",2017,"Monroe","East Rochester town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605522870",2017,"Monroe","East Rochester town","B25003F_Homeownership","Other (Non-Hispanic)",0,69.5652173913043
"3605522870",2017,"Monroe","East Rochester town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",100,145.706851880864
"3605530290",2017,"Monroe","Greece town","B25003H_Homeownership","White (Non-Hispanic)",76.2278811252269,1.38801168872676
"3605530290",2017,"Monroe","Greece town","B25003B_Homeownership","Black (Non-Hispanic)",35.2179034157833,5.18978859550094
"3605530290",2017,"Monroe","Greece town","B25003I_Homeownership","Hispanic or Latino (Any Race)",42.0062695924765,8.58797599537022
"3605530290",2017,"Monroe","Greece town","B25003D_Homeownership","Asian (Non-Hispanic)",82.6839826839827,6.80191051019234
"3605530290",2017,"Monroe","Greece town","B25003C_Homeownership","Native American (Non-Hispanic)",36.9047619047619,25.0710339245668
"3605530290",2017,"Monroe","Greece town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605530290",2017,"Monroe","Greece town","B25003F_Homeownership","Other (Non-Hispanic)",46.2039045553145,19.6516044187754
"3605530290",2017,"Monroe","Greece town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",45.8823529411765,10.3400846286437
"3605531797",2017,"Monroe","Hamlin town","B25003H_Homeownership","White (Non-Hispanic)",86.2769230769231,2.69202987659183
"3605531797",2017,"Monroe","Hamlin town","B25003B_Homeownership","Black (Non-Hispanic)",100,111.543604919568
"3605531797",2017,"Monroe","Hamlin town","B25003I_Homeownership","Hispanic or Latino (Any Race)",100,155.56349186104
"3605531797",2017,"Monroe","Hamlin town","B25003D_Homeownership","Asian (Non-Hispanic)",0,0
"3605531797",2017,"Monroe","Hamlin town","B25003C_Homeownership","Native American (Non-Hispanic)",0,0
"3605531797",2017,"Monroe","Hamlin town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605531797",2017,"Monroe","Hamlin town","B25003F_Homeownership","Other (Non-Hispanic)",0,0
"3605531797",2017,"Monroe","Hamlin town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",100,242.436610692531
"3605546558",2017,"Monroe","Mendon town","B25003H_Homeownership","White (Non-Hispanic)",82.790970389915,4.56022584147078
"3605546558",2017,"Monroe","Mendon town","B25003B_Homeownership","Black (Non-Hispanic)",0,0
"3605546558",2017,"Monroe","Mendon town","B25003I_Homeownership","Hispanic or Latino (Any Race)",100,209.303607231218
"3605546558",2017,"Monroe","Mendon town","B25003D_Homeownership","Asian (Non-Hispanic)",100,158.391918985787
"3605546558",2017,"Monroe","Mendon town","B25003C_Homeownership","Native American (Non-Hispanic)",0,0
"3605546558",2017,"Monroe","Mendon town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605546558",2017,"Monroe","Mendon town","B25003F_Homeownership","Other (Non-Hispanic)",0,0
"3605546558",2017,"Monroe","Mendon town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",0,61.5384615384615
"3605556561",2017,"Monroe","Parma town","B25003H_Homeownership","White (Non-Hispanic)",82.9869672419866,3.71021264372189
"3605556561",2017,"Monroe","Parma town","B25003B_Homeownership","Black (Non-Hispanic)",14.2857142857143,20.3371781345262
"3605556561",2017,"Monroe","Parma town","B25003I_Homeownership","Hispanic or Latino (Any Race)",100,111.95857368787
"3605556561",2017,"Monroe","Parma town","B25003D_Homeownership","Asian (Non-Hispanic)",0,0
"3605556561",2017,"Monroe","Parma town","B25003C_Homeownership","Native American (Non-Hispanic)",100,239.328449016985
"3605556561",2017,"Monroe","Parma town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605556561",2017,"Monroe","Parma town","B25003F_Homeownership","Other (Non-Hispanic)",100,222.233559801486
"3605556561",2017,"Monroe","Parma town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",0,105.882352941176
"3605515462",2017,"Monroe","Chili town","B25003H_Homeownership","White (Non-Hispanic)",81.2902555578641,2.04896985925644
"3605515462",2017,"Monroe","Chili town","B25003B_Homeownership","Black (Non-Hispanic)",47.1652593486128,9.09325088168144
"3605515462",2017,"Monroe","Chili town","B25003I_Homeownership","Hispanic or Latino (Any Race)",58.8014981273408,24.3792110137177
"3605515462",2017,"Monroe","Chili town","B25003D_Homeownership","Asian (Non-Hispanic)",75.4098360655738,24.3011878719295
"3605515462",2017,"Monroe","Chili town","B25003C_Homeownership","Native American (Non-Hispanic)",0,210
"3605515462",2017,"Monroe","Chili town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605515462",2017,"Monroe","Chili town","B25003F_Homeownership","Other (Non-Hispanic)",80,46.6931472488201
"3605515462",2017,"Monroe","Chili town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",43.0379746835443,20.0045951621699
"3605557221",2017,"Monroe","Perinton town","B25003H_Homeownership","White (Non-Hispanic)",81.3017886736385,2.00495533657917
"3605557221",2017,"Monroe","Perinton town","B25003B_Homeownership","Black (Non-Hispanic)",39.6551724137931,24.9908781983139
"3605557221",2017,"Monroe","Perinton town","B25003I_Homeownership","Hispanic or Latino (Any Race)",61.6091954022989,11.9149440452512
"3605557221",2017,"Monroe","Perinton town","B25003D_Homeownership","Asian (Non-Hispanic)",63.7982195845697,12.0493666790627
"3605557221",2017,"Monroe","Perinton town","B25003C_Homeownership","Native American (Non-Hispanic)",0,266.666666666667
"3605557221",2017,"Monroe","Perinton town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605557221",2017,"Monroe","Perinton town","B25003F_Homeownership","Other (Non-Hispanic)",100,231.416764751961
"3605557221",2017,"Monroe","Perinton town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",51.2396694214876,21.3596610682662
"3605564144",2017,"Monroe","Rush town","B25003H_Homeownership","White (Non-Hispanic)",91.2643678160919,3.64541937458322
"3605564144",2017,"Monroe","Rush town","B25003B_Homeownership","Black (Non-Hispanic)",0,0
"3605564144",2017,"Monroe","Rush town","B25003I_Homeownership","Hispanic or Latino (Any Race)",0,78.5714285714286
"3605564144",2017,"Monroe","Rush town","B25003D_Homeownership","Asian (Non-Hispanic)",100,202.030508910442
"3605564144",2017,"Monroe","Rush town","B25003C_Homeownership","Native American (Non-Hispanic)",0,0
"3605564144",2017,"Monroe","Rush town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605564144",2017,"Monroe","Rush town","B25003F_Homeownership","Other (Non-Hispanic)",0,0
"3605564144",2017,"Monroe","Rush town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",0,0
"3605578971",2017,"Monroe","Webster town","B25003H_Homeownership","White (Non-Hispanic)",78.8646234783141,1.61559717714973
"3605578971",2017,"Monroe","Webster town","B25003B_Homeownership","Black (Non-Hispanic)",60.4361370716511,19.4602499306361
"3605578971",2017,"Monroe","Webster town","B25003I_Homeownership","Hispanic or Latino (Any Race)",63.7724550898204,17.3454808804691
"3605578971",2017,"Monroe","Webster town","B25003D_Homeownership","Asian (Non-Hispanic)",30.2367941712204,12.7587174568815
"3605578971",2017,"Monroe","Webster town","B25003C_Homeownership","Native American (Non-Hispanic)",100,235.702260395516
"3605578971",2017,"Monroe","Webster town","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"3605578971",2017,"Monroe","Webster town","B25003F_Homeownership","Other (Non-Hispanic)",100,138.850058851177
"3605578971",2017,"Monroe","Webster town","B25003G_Homeownership","Two or More Races (Non-Hispanic)",45.8498023715415,26.7369109542173
"3605515957",2017,"Monroe","Clarkson town","B25003H_Homeownership","White (Non-Hispanic)",81.6266329540666,0.821402851974147
