"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"3603706266",2017,"Genesee","Bethany town","S0101_C02_003","5 to 9 Years",4.6,1.7
"3603706266",2017,"Genesee","Bethany town","S0101_C02_004","10 to 14 Years",6.1,2.6
"3603706266",2017,"Genesee","Bethany town","S0101_C02_005","15 to 19 Years",2.6,1.3
"3603706266",2017,"Genesee","Bethany town","S0101_C02_006","20 to 24 Years",5.7,2.5
"3603706266",2017,"Genesee","Bethany town","S0101_C02_007","25 to 29 Years",3.3,1.7
"3603706266",2017,"Genesee","Bethany town","S0101_C02_008","30 to 34 Years",10.4,3.5
"3603706266",2017,"Genesee","Bethany town","S0101_C02_009","35 to 39 Years",4.7,2.1
"3603706266",2017,"Genesee","Bethany town","S0101_C02_010","40 to 44 Years",4.2,1.8
"3603706266",2017,"Genesee","Bethany town","S0101_C02_011","45 to 49 Years",5,1.8
"3603706266",2017,"Genesee","Bethany town","S0101_C02_012","50 to 54 Years",8.2,2.3
"3603706266",2017,"Genesee","Bethany town","S0101_C02_013","55 to 59 Years",9.1,2.6
"3603706266",2017,"Genesee","Bethany town","S0101_C02_014","60 to 64 Years",9.3,2.6
"3603706266",2017,"Genesee","Bethany town","S0101_C02_015","65 to 69 Years",4.6,1.5
"3603706266",2017,"Genesee","Bethany town","S0101_C02_016","70 to 74 Years",5.3,2.2
"3603706266",2017,"Genesee","Bethany town","S0101_C02_017","75 to 79 Years",4.1,1.7
"3603706266",2017,"Genesee","Bethany town","S0101_C02_018","80 to 84 Years",2.5,1.3
"3603706266",2017,"Genesee","Bethany town","S0101_C02_019","85 Years and Over",1.7,1.4
"3603711572",2017,"Genesee","Byron town","S0101_C02_002","Under 5 Years",4.9,2.1
"3603711572",2017,"Genesee","Byron town","S0101_C02_003","5 to 9 Years",5.3,2.4
"3603711572",2017,"Genesee","Byron town","S0101_C02_004","10 to 14 Years",6.8,2.7
"3603711572",2017,"Genesee","Byron town","S0101_C02_005","15 to 19 Years",6,2.1
"3603711572",2017,"Genesee","Byron town","S0101_C02_006","20 to 24 Years",7.6,3.5
"3603711572",2017,"Genesee","Byron town","S0101_C02_007","25 to 29 Years",5.6,2.2
"3603711572",2017,"Genesee","Byron town","S0101_C02_008","30 to 34 Years",4.1,1.5
"3603711572",2017,"Genesee","Byron town","S0101_C02_009","35 to 39 Years",3.3,1.7
"3603711572",2017,"Genesee","Byron town","S0101_C02_010","40 to 44 Years",9.3,2.9
"3603711572",2017,"Genesee","Byron town","S0101_C02_011","45 to 49 Years",10.8,2.8
"3603711572",2017,"Genesee","Byron town","S0101_C02_012","50 to 54 Years",7.6,2.4
"3603711572",2017,"Genesee","Byron town","S0101_C02_013","55 to 59 Years",6.9,2.8
"3603711572",2017,"Genesee","Byron town","S0101_C02_014","60 to 64 Years",4.2,1.6
"3603711572",2017,"Genesee","Byron town","S0101_C02_015","65 to 69 Years",5.3,2
"3603711572",2017,"Genesee","Byron town","S0101_C02_016","70 to 74 Years",5.5,1.8
"3603711572",2017,"Genesee","Byron town","S0101_C02_017","75 to 79 Years",5,2.2
"3603711572",2017,"Genesee","Byron town","S0101_C02_018","80 to 84 Years",1.1,1.1
"3603711572",2017,"Genesee","Byron town","S0101_C02_019","85 Years and Over",0.7,0.8
"3603719719",2017,"Genesee","Darien town","S0101_C02_002","Under 5 Years",5.1,1.9
"3603719719",2017,"Genesee","Darien town","S0101_C02_003","5 to 9 Years",7.8,2.4
"3603719719",2017,"Genesee","Darien town","S0101_C02_004","10 to 14 Years",6.1,1.5
"3603719719",2017,"Genesee","Darien town","S0101_C02_005","15 to 19 Years",5.2,1.4
"3603719719",2017,"Genesee","Darien town","S0101_C02_006","20 to 24 Years",8,2.4
"3603719719",2017,"Genesee","Darien town","S0101_C02_007","25 to 29 Years",6,2
"3603719719",2017,"Genesee","Darien town","S0101_C02_008","30 to 34 Years",5.1,1.9
"3603719719",2017,"Genesee","Darien town","S0101_C02_009","35 to 39 Years",4.1,1.5
"3603719719",2017,"Genesee","Darien town","S0101_C02_010","40 to 44 Years",3.7,1.4
"3603719719",2017,"Genesee","Darien town","S0101_C02_011","45 to 49 Years",8.5,2.1
"3603719719",2017,"Genesee","Darien town","S0101_C02_012","50 to 54 Years",8,1.7
"3603719719",2017,"Genesee","Darien town","S0101_C02_013","55 to 59 Years",9.6,2.3
"3603719719",2017,"Genesee","Darien town","S0101_C02_014","60 to 64 Years",6.7,2
"3603719719",2017,"Genesee","Darien town","S0101_C02_015","65 to 69 Years",4.7,1.6
"3603719719",2017,"Genesee","Darien town","S0101_C02_016","70 to 74 Years",3.4,1
"3603719719",2017,"Genesee","Darien town","S0101_C02_017","75 to 79 Years",4.3,1.8
"3603719719",2017,"Genesee","Darien town","S0101_C02_018","80 to 84 Years",2.1,1.7
"3603719719",2017,"Genesee","Darien town","S0101_C02_019","85 Years and Over",1.7,1.5
"3603723756",2017,"Genesee","Elba town","S0101_C02_002","Under 5 Years",6.8,2.5
"3603723756",2017,"Genesee","Elba town","S0101_C02_003","5 to 9 Years",7.3,2.3
"3603723756",2017,"Genesee","Elba town","S0101_C02_004","10 to 14 Years",6.7,1.9
"3603723756",2017,"Genesee","Elba town","S0101_C02_005","15 to 19 Years",4,1.5
"3603723756",2017,"Genesee","Elba town","S0101_C02_006","20 to 24 Years",6,1.8
"3603723756",2017,"Genesee","Elba town","S0101_C02_007","25 to 29 Years",4.4,1.8
"3603723756",2017,"Genesee","Elba town","S0101_C02_008","30 to 34 Years",7.4,2.2
"3603723756",2017,"Genesee","Elba town","S0101_C02_009","35 to 39 Years",6.1,2.9
"3603723756",2017,"Genesee","Elba town","S0101_C02_010","40 to 44 Years",6.6,2.2
"3603723756",2017,"Genesee","Elba town","S0101_C02_011","45 to 49 Years",4.9,1.6
"3603723756",2017,"Genesee","Elba town","S0101_C02_012","50 to 54 Years",5.9,2
"3603723756",2017,"Genesee","Elba town","S0101_C02_013","55 to 59 Years",13.4,3.1
"3603723756",2017,"Genesee","Elba town","S0101_C02_014","60 to 64 Years",4.2,1.5
"3603723756",2017,"Genesee","Elba town","S0101_C02_015","65 to 69 Years",5.4,2.3
"3603723756",2017,"Genesee","Elba town","S0101_C02_016","70 to 74 Years",2.6,1.1
"3603723756",2017,"Genesee","Elba town","S0101_C02_017","75 to 79 Years",6.4,3.6
"3603723756",2017,"Genesee","Elba town","S0101_C02_018","80 to 84 Years",0.4,0.4
"3603723756",2017,"Genesee","Elba town","S0101_C02_019","85 Years and Over",1.6,0.9
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_002","Under 5 Years",4.2,1.4
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_003","5 to 9 Years",6.6,1.7
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_004","10 to 14 Years",7.2,1.7
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_005","15 to 19 Years",7.4,1.8
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_006","20 to 24 Years",6.9,2.6
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_007","25 to 29 Years",5.8,1.6
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_008","30 to 34 Years",7.6,2.2
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_009","35 to 39 Years",4.1,1.2
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_010","40 to 44 Years",6.9,1.7
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_011","45 to 49 Years",7.3,1.9
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_012","50 to 54 Years",5.2,1.6
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_013","55 to 59 Years",8.9,2
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_014","60 to 64 Years",4.5,1.3
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_015","65 to 69 Years",6.1,1.6
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_016","70 to 74 Years",4.5,1.4
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_017","75 to 79 Years",3.3,1.3
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_018","80 to 84 Years",1.7,1
"3603742037",2017,"Genesee","Le Roy town","S0101_C02_019","85 Years and Over",1.7,1
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_002","Under 5 Years",7.1,2.6
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_003","5 to 9 Years",5.6,1.3
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_004","10 to 14 Years",6,1.7
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_005","15 to 19 Years",6,2.3
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_006","20 to 24 Years",5.9,1.8
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_007","25 to 29 Years",6.6,2.6
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_008","30 to 34 Years",8,2.5
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_009","35 to 39 Years",5.6,2.5
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_010","40 to 44 Years",6.4,1.5
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_011","45 to 49 Years",6.6,2
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_012","50 to 54 Years",8,2.7
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_013","55 to 59 Years",8,2.4
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_014","60 to 64 Years",4.9,1.8
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_015","65 to 69 Years",5.2,1.6
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_016","70 to 74 Years",2.7,1.4
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_017","75 to 79 Years",2.9,1.7
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_018","80 to 84 Years",1.7,0.8
"3603754166",2017,"Genesee","Oakfield town","S0101_C02_019","85 Years and Over",2.8,1.2
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_002","Under 5 Years",6.1,3
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_003","5 to 9 Years",6.1,2
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_004","10 to 14 Years",5.4,2
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_005","15 to 19 Years",5.6,2.1
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_006","20 to 24 Years",4.8,2.2
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_007","25 to 29 Years",5.7,2.1
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_008","30 to 34 Years",6.2,3.1
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_009","35 to 39 Years",7,2.4
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_010","40 to 44 Years",2.8,1.2
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_011","45 to 49 Years",8.7,2.7
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_012","50 to 54 Years",8.4,2.1
"3603756792",2017,"Genesee","Pavilion town","S0101_C02_013","55 to 59 Years",11.3,2.3
