"GEOID","year","variable","Variable_Description","estimate","moe","County","Geography","State"
"36055",2018,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",12.1951219512195,24.390243902439,"Monroe","NA County","New York"
"36055",2018,"B17001F_FemPov","Other (Non-Hispanic)",30.8156578720469,7.60475944128298,"Monroe","NA County","New York"
"36055",2018,"B17001G_FemPov","Two or More Races (Non-Hispanic)",26.9279507603186,4.45329471397538,"Monroe","NA County","New York"
"36051",2018,"B17001H_FemPov","White (Non-Hispanic)",13.0823650159452,1.67149298046259,"Livingston","NA County","New York"
"36051",2018,"B17001B_FemPov","Black (Non-Hispanic)",34.3195266272189,15.0887573964497,"Livingston","NA County","New York"
"36051",2018,"B17001I_FemPov","Hispanic or Latino (Any Race)",36.9987063389392,12.8072445019405,"Livingston","NA County","New York"
"36051",2018,"B17001D_FemPov","Asian (Non-Hispanic)",29.5454545454545,25.4545454545455,"Livingston","NA County","New York"
"36051",2018,"B17001C_FemPov","Native American (Non-Hispanic)",4.47761194029851,7.46268656716418,"Livingston","NA County","New York"
"36051",2018,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,127.272727272727,"Livingston","NA County","New York"
"36051",2018,"B17001F_FemPov","Other (Non-Hispanic)",17.1945701357466,19.4570135746606,"Livingston","NA County","New York"
"36051",2018,"B17001G_FemPov","Two or More Races (Non-Hispanic)",42.7966101694915,25.8474576271186,"Livingston","NA County","New York"
"36037",2018,"B17001H_FemPov","White (Non-Hispanic)",10.9483802603694,1.44187102633969,"Genesee","NA County","New York"
"36037",2018,"B17001B_FemPov","Black (Non-Hispanic)",38.9873417721519,22.7848101265823,"Genesee","NA County","New York"
"36037",2018,"B17001I_FemPov","Hispanic or Latino (Any Race)",25.0990752972259,9.90752972258917,"Genesee","NA County","New York"
"36037",2018,"B17001D_FemPov","Asian (Non-Hispanic)",1.68067226890756,2.52100840336134,"Genesee","NA County","New York"
"36037",2018,"B17001C_FemPov","Native American (Non-Hispanic)",12.8712871287129,8.91089108910891,"Genesee","NA County","New York"
"36037",2018,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,0,"Genesee","NA County","New York"
"36037",2018,"B17001F_FemPov","Other (Non-Hispanic)",27.3399014778325,17.7339901477833,"Genesee","NA County","New York"
"36037",2018,"B17001G_FemPov","Two or More Races (Non-Hispanic)",44.5876288659794,21.7783505154639,"Genesee","NA County","New York"
"36123",2018,"B17001H_FemPov","White (Non-Hispanic)",11.2518182596047,2.48994609395054,"Yates","NA County","New York"
"36123",2018,"B17001B_FemPov","Black (Non-Hispanic)",45.4545454545455,30.9090909090909,"Yates","NA County","New York"
"36123",2018,"B17001I_FemPov","Hispanic or Latino (Any Race)",31.7596566523605,25.7510729613734,"Yates","NA County","New York"
"36123",2018,"B17001D_FemPov","Asian (Non-Hispanic)",0,29.3333333333333,"Yates","NA County","New York"
"36123",2018,"B17001C_FemPov","Native American (Non-Hispanic)",0,68.75,"Yates","NA County","New York"
"36123",2018,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,0,"Yates","NA County","New York"
"36123",2018,"B17001F_FemPov","Other (Non-Hispanic)",17.1171171171171,26.1261261261261,"Yates","NA County","New York"
"36123",2018,"B17001G_FemPov","Two or More Races (Non-Hispanic)",10.0502512562814,11.0552763819095,"Yates","NA County","New York"
"36117",2019,"B17001H_FemPov","White (Non-Hispanic)",11.798027151089,1.30383826545561,"Wayne","NA County","New York"
"36117",2019,"B17001B_FemPov","Black (Non-Hispanic)",47.6190476190476,15.8730158730159,"Wayne","NA County","New York"
"36117",2019,"B17001I_FemPov","Hispanic or Latino (Any Race)",17.4216027874564,8.47851335656214,"Wayne","NA County","New York"
"36117",2019,"B17001D_FemPov","Asian (Non-Hispanic)",10.7981220657277,7.74647887323944,"Wayne","NA County","New York"
"36117",2019,"B17001C_FemPov","Native American (Non-Hispanic)",17.8571428571429,17.8571428571429,"Wayne","NA County","New York"
"36117",2019,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,43.0769230769231,"Wayne","NA County","New York"
