"GEOID","year","variable","Variable_Description","estimate","moe","County","Geography","State"
"36073",2021,"Not Burdened","Not Burdened",50.1449975833736,8.4840452786573,"Orleans","NA County","New York"
"36073",2021,"Not Computed","Not Computed",8.09569840502658,2.7549540840986,"Orleans","NA County","New York"
"36073",2021,"Rent Burdened","Rent Burdened",11.8898018366361,4.03808073746293,"Orleans","NA County","New York"
"36073",2021,"Severely Rent Burdened","Severely Rent Burdened",29.8695021749638,6.76655389076849,"Orleans","NA County","New York"
"36073",2022,"Not Burdened","Not Burdened",52.3747729042305,8.33965575687867,"Orleans","NA County","New York"
"36073",2022,"Not Computed","Not Computed",7.86400207630418,3.01064105891513,"Orleans","NA County","New York"
"36073",2022,"Rent Burdened","Rent Burdened",10.0441214637944,3.18259657338919,"Orleans","NA County","New York"
"36073",2022,"Severely Rent Burdened","Severely Rent Burdened",29.7171035556709,6.92966519595121,"Orleans","NA County","New York"
"36073",2023,"Not Burdened","Not Burdened",53.6385936222404,9.14311466349315,"Orleans","NA County","New York"
"36073",2023,"Not Computed","Not Computed",9.43036249659308,3.46143363314255,"Orleans","NA County","New York"
"36073",2023,"Rent Burdened","Rent Burdened",9.29408558190243,3.32939870343456,"Orleans","NA County","New York"
"36073",2023,"Severely Rent Burdened","Severely Rent Burdened",27.6369582992641,6.29599345870809,"Orleans","NA County","New York"
"36073",2024,"Not Burdened","Not Burdened",56.9500674763833,9.55915323754327,"Orleans","NA County","New York"
"36073",2024,"Not Computed","Not Computed",6.69365721997301,2.07827260458839,"Orleans","NA County","New York"
"36073",2024,"Rent Burdened","Rent Burdened",12.8205128205128,4.29929947230315,"Orleans","NA County","New York"
"36073",2024,"Severely Rent Burdened","Severely Rent Burdened",23.5357624831309,6.50472334682861,"Orleans","NA County","New York"
"36099",2017,"Not Burdened","Not Burdened",48.7858719646799,7.17338462943375,"Seneca","NA County","New York"
"36099",2017,"Not Computed","Not Computed",8.88520971302428,2.48344370860927,"Seneca","NA County","New York"
"36099",2017,"Rent Burdened","Rent Burdened",21.826710816777,4.56342036659526,"Seneca","NA County","New York"
"36099",2017,"Severely Rent Burdened","Severely Rent Burdened",20.5022075055188,5.18763796909492,"Seneca","NA County","New York"
"36099",2018,"Not Burdened","Not Burdened",48.0818414322251,7.35752150275813,"Seneca","NA County","New York"
"36099",2018,"Not Computed","Not Computed",10.1165103722648,3.04063654447286,"Seneca","NA County","New York"
"36099",2018,"Rent Burdened","Rent Burdened",22.2790565501563,4.29136812879416,"Seneca","NA County","New York"
"36099",2018,"Severely Rent Burdened","Severely Rent Burdened",19.5225916453538,4.97300369423132,"Seneca","NA County","New York"
"36099",2019,"Not Burdened","Not Burdened",47.7696216826652,6.66254341595765,"Seneca","NA County","New York"
"36099",2019,"Not Computed","Not Computed",10.7284020327499,2.96442687747036,"Seneca","NA County","New York"
"36099",2019,"Rent Burdened","Rent Burdened",19.7628458498024,4.19413852628974,"Seneca","NA County","New York"
"36099",2019,"Severely Rent Burdened","Severely Rent Burdened",21.7391304347826,4.94071146245059,"Seneca","NA County","New York"
"36099",2020,"Not Burdened","Not Burdened",51.1264245958123,7.77121964520793,"Seneca","NA County","New York"
"36099",2020,"Not Computed","Not Computed",9.85952822687516,2.96846011131725,"Seneca","NA County","New York"
"36099",2020,"Rent Burdened","Rent Burdened",18.2083222899549,4.38536880323898,"Seneca","NA County","New York"
"36099",2020,"Severely Rent Burdened","Severely Rent Burdened",20.8057248873575,4.77073946461702,"Seneca","NA County","New York"
"36099",2021,"Not Burdened","Not Burdened",50.7348938486663,8.18718764082247,"Seneca","NA County","New York"
"36099",2021,"Not Computed","Not Computed",10.1796407185629,3.04844855743059,"Seneca","NA County","New York"
"36099",2021,"Rent Burdened","Rent Burdened",18.562874251497,4.57332084477043,"Seneca","NA County","New York"
"36099",2021,"Severely Rent Burdened","Severely Rent Burdened",20.5225911812738,4.98094719651606,"Seneca","NA County","New York"
"36099",2022,"Not Burdened","Not Burdened",48.5828877005348,8.22047941726261,"Seneca","NA County","New York"
"36099",2022,"Not Computed","Not Computed",7.59358288770054,2.72727272727273,"Seneca","NA County","New York"
"36099",2022,"Rent Burdened","Rent Burdened",18.4224598930481,3.97578388526832,"Seneca","NA County","New York"
"36099",2022,"Severely Rent Burdened","Severely Rent Burdened",25.4010695187166,6.12299465240642,"Seneca","NA County","New York"
"36099",2023,"Not Burdened","Not Burdened",50.9527538501697,8.30337209188277,"Seneca","NA County","New York"
"36099",2023,"Not Computed","Not Computed",8.48342469329157,2.68859305664317,"Seneca","NA County","New York"
"36099",2023,"Rent Burdened","Rent Burdened",18.7940485512921,4.65231501539586,"Seneca","NA County","New York"
"36099",2023,"Severely Rent Burdened","Severely Rent Burdened",21.7697729052467,5.66431741059776,"Seneca","NA County","New York"
"36099",2024,"Not Burdened","Not Burdened",51.0374493927126,8.41143510039343,"Seneca","NA County","New York"
"36099",2024,"Not Computed","Not Computed",7.89473684210526,2.40384615384615,"Seneca","NA County","New York"
"36099",2024,"Rent Burdened","Rent Burdened",19.2054655870445,4.66198606005642,"Seneca","NA County","New York"
"36099",2024,"Severely Rent Burdened","Severely Rent Burdened",21.8623481781377,4.70647773279352,"Seneca","NA County","New York"
"36117",2017,"Not Burdened","Not Burdened",43.8068248907781,4.76230927182059,"Wayne","NA County","New York"
"36117",2017,"Not Computed","Not Computed",8.54882512693352,2.00732081709765,"Wayne","NA County","New York"
"36117",2017,"Rent Burdened","Rent Burdened",26.1424017003188,3.56369751555881,"Wayne","NA County","New York"
"36117",2017,"Severely Rent Burdened","Severely Rent Burdened",21.5019482819695,3.40063761955367,"Wayne","NA County","New York"
"36117",2018,"Not Burdened","Not Burdened",46.4525680446418,4.45671152017982,"Wayne","NA County","New York"
"36117",2018,"Not Computed","Not Computed",9.13335610978248,1.89044527958091,"Wayne","NA County","New York"
"36117",2018,"Rent Burdened","Rent Burdened",25.7146110921307,3.9427112420303,"Wayne","NA County","New York"
"36117",2018,"Severely Rent Burdened","Severely Rent Burdened",18.6994647534449,3.12037353376609,"Wayne","NA County","New York"
"36117",2019,"Not Burdened","Not Burdened",47.5546305931322,5.15400763243379,"Wayne","NA County","New York"
"36117",2019,"Not Computed","Not Computed",10.4289513238525,1.81523875592554,"Wayne","NA County","New York"
"36117",2019,"Rent Burdened","Rent Burdened",22.6153312521679,3.56345074893684,"Wayne","NA County","New York"
"36117",2019,"Severely Rent Burdened","Severely Rent Burdened",19.4010868308475,3.11018614868771,"Wayne","NA County","New York"
"36117",2020,"Not Burdened","Not Burdened",47.1041998285784,5.0370334911231,"Wayne","NA County","New York"
