"GEOID","year","variable","Variable_Description","estimate","moe","County","Geography","State"
"36069",2019,"B08301_020","Taxi, Motorcycle, or Other",0.355397601066193,0.15178439212202,"Ontario","NA County","New York"
"36069",2019,"B08301_021","Worked from Home",4.79416555604916,0.660817414482452,"Ontario","NA County","New York"
"36073",2019,"B08301_003","Drove Alone",78.5910181693521,2.49114386927208,"Orleans","NA County","New York"
"36073",2019,"B08301_004","Carpooled",11.2101474117244,1.5083990401097,"Orleans","NA County","New York"
"36073",2019,"B08301_010","Public Transportation",0.674208661867215,0.514226945491944,"Orleans","NA County","New York"
"36073",2019,"B08301_018","Bicycle",0.388527025482802,0.228545309107531,"Orleans","NA County","New York"
"36073",2019,"B08301_019","Walked",3.25105702205462,0.982744829162381,"Orleans","NA County","New York"
"36073",2019,"B08301_020","Taxi, Motorcycle, or Other",1.62838532739116,0.862758541880928,"Orleans","NA County","New York"
"36073",2019,"B08301_021","Worked from Home",3.66243857844818,0.891326705519369,"Orleans","NA County","New York"
"36055",2019,"B08301_003","Drove Alone",80.979688101119,0.726779033526063,"Monroe","NA County","New York"
"36055",2019,"B08301_004","Carpooled",7.59173250517137,0.338159941567746,"Monroe","NA County","New York"
"36055",2019,"B08301_010","Public Transportation",2.81734902677959,0.219120951419826,"Monroe","NA County","New York"
"36055",2019,"B08301_018","Bicycle",0.455526252697195,0.0744342163220019,"Monroe","NA County","New York"
"36055",2019,"B08301_019","Walked",3.03423973950812,0.221351190111122,"Monroe","NA County","New York"
"36055",2019,"B08301_020","Taxi, Motorcycle, or Other",0.580977179082591,0.0906034468338974,"Monroe","NA County","New York"
"36055",2019,"B08301_021","Worked from Home",4.30436067420116,0.210478776491054,"Monroe","NA County","New York"
"36051",2019,"B08301_003","Drove Alone",80.1653469145708,2.29532214741689,"Livingston","NA County","New York"
"36051",2019,"B08301_004","Carpooled",8.2499040708829,1.20696270973593,"Livingston","NA County","New York"
"36051",2019,"B08301_010","Public Transportation",0.659294659364426,0.286043185544354,"Livingston","NA County","New York"
"36051",2019,"B08301_018","Bicycle",0.230229881047895,0.24418320717201,"Livingston","NA County","New York"
"36051",2019,"B08301_019","Walked",6.38364670178254,1.08835943768096,"Livingston","NA County","New York"
"36051",2019,"B08301_020","Taxi, Motorcycle, or Other",0.687201311612656,0.425576446785502,"Livingston","NA County","New York"
"36051",2019,"B08301_021","Worked from Home",3.56856315624237,0.582551365681794,"Livingston","NA County","New York"
"36037",2019,"B08301_003","Drove Alone",82.8979690689548,2.2592810434903,"Genesee","NA County","New York"
"36037",2019,"B08301_004","Carpooled",8.41435145140643,1.2732242327786,"Genesee","NA County","New York"
"36037",2019,"B08301_010","Public Transportation",0.176452271390513,0.128014392969588,"Genesee","NA County","New York"
"36037",2019,"B08301_018","Bicycle",0.660831055599765,0.332145452029201,"Genesee","NA County","New York"
"36037",2019,"B08301_019","Walked",3.40103103484067,0.979137113794416,"Genesee","NA County","New York"
"36037",2019,"B08301_020","Taxi, Motorcycle, or Other",1.27668408123724,0.473999238833339,"Genesee","NA County","New York"
"36037",2019,"B08301_021","Worked from Home",2.87167422066914,0.557035601840639,"Genesee","NA County","New York"
"36123",2019,"B08301_003","Drove Alone",70.9651617490224,3.53714895129755,"Yates","NA County","New York"
"36123",2019,"B08301_004","Carpooled",8.21187344472094,1.57305367934589,"Yates","NA County","New York"
"36123",2019,"B08301_010","Public Transportation",0.311055812300036,0.426590828297192,"Yates","NA County","New York"
"36123",2019,"B08301_018","Bicycle",1.78634909349449,0.746533949520085,"Yates","NA County","New York"
"36123",2019,"B08301_019","Walked",5.9900462140064,1.28865979381443,"Yates","NA County","New York"
"36123",2019,"B08301_020","Taxi, Motorcycle, or Other",0.657660860291504,0.382154283682901,"Yates","NA County","New York"
"36123",2019,"B08301_021","Worked from Home",11.6157127621756,1.81301102026306,"Yates","NA County","New York"
"36037",2020,"B08301_003","Drove Alone",82.3240474352677,2.40684864220055,"Genesee","NA County","New York"
"36037",2020,"B08301_004","Carpooled",8.49063223633429,1.29113746403761,"Genesee","NA County","New York"
"36037",2020,"B08301_010","Public Transportation",0.157883657287208,0.122798400112273,"Genesee","NA County","New York"
"36037",2020,"B08301_018","Bicycle",0.375412251771805,0.224545645919585,"Genesee","NA County","New York"
"36037",2020,"B08301_019","Walked",4.41021682688934,1.12623675531542,"Genesee","NA County","New York"
"36037",2020,"B08301_020","Taxi, Motorcycle, or Other",1.17184758964283,0.431548663251702,"Genesee","NA County","New York"
"36037",2020,"B08301_021","Worked from Home",2.83138025401726,0.575398217668936,"Genesee","NA County","New York"
"36055",2020,"B08301_003","Drove Alone",78.8480993555527,0.746172720819616,"Monroe","NA County","New York"
"36055",2020,"B08301_004","Carpooled",7.47290582573653,0.435127687758855,"Monroe","NA County","New York"
"36055",2020,"B08301_010","Public Transportation",2.47606378519169,0.238104553609855,"Monroe","NA County","New York"
"36055",2020,"B08301_018","Bicycle",0.487387724760079,0.127715705398713,"Monroe","NA County","New York"
"36055",2020,"B08301_019","Walked",2.72925947248104,0.184167723977576,"Monroe","NA County","New York"
"36055",2020,"B08301_020","Taxi, Motorcycle, or Other",0.644167835763751,0.115419226104308,"Monroe","NA County","New York"
"36055",2020,"B08301_021","Worked from Home",7.02212807342116,0.419757088640848,"Monroe","NA County","New York"
"36073",2020,"B08301_003","Drove Alone",77.832857059544,3.37668396804106,"Orleans","NA County","New York"
"36073",2020,"B08301_004","Carpooled",11.4597305651134,2.24529072140899,"Orleans","NA County","New York"
"36073",2020,"B08301_010","Public Transportation",0.332419665247565,0.361579285006124,"Orleans","NA County","New York"
"36073",2020,"B08301_018","Bicycle",0.606520090978014,0.338251589199277,"Orleans","NA County","New York"
"36073",2020,"B08301_019","Walked",4.05901907039132,1.37633405260395,"Orleans","NA County","New York"
"36073",2020,"B08301_020","Taxi, Motorcycle, or Other",0.798973581384499,0.425730448474952,"Orleans","NA County","New York"
"36073",2020,"B08301_021","Worked from Home",4.33311949612177,1.09640170292179,"Orleans","NA County","New York"
"36051",2020,"B08301_003","Drove Alone",79.8853768669677,2.74748176450156,"Livingston","NA County","New York"
"36051",2020,"B08301_004","Carpooled",7.683223341438,0.993400486279958,"Livingston","NA County","New York"
"36051",2020,"B08301_010","Public Transportation",0.590482806530045,0.257033692254255,"Livingston","NA County","New York"
"36051",2020,"B08301_018","Bicycle",0.24313997915943,0.232719694338312,"Livingston","NA County","New York"
"36051",2020,"B08301_019","Walked",5.8214657867315,0.889197638068774,"Livingston","NA County","New York"
"36051",2020,"B08301_020","Taxi, Motorcycle, or Other",0.788468218131296,0.406391108023619,"Livingston","NA County","New York"
"36051",2020,"B08301_021","Worked from Home",4.91837443556791,1.02118791246961,"Livingston","NA County","New York"
"36069",2020,"B08301_003","Drove Alone",80.6979542719615,1.79394612607609,"Ontario","NA County","New York"
"36069",2020,"B08301_004","Carpooled",8.34027584930112,0.903452744607979,"Ontario","NA County","New York"
"36069",2020,"B08301_010","Public Transportation",0.581320003702675,0.2647412755716,"Ontario","NA County","New York"
"36069",2020,"B08301_018","Bicycle",0.151809682495603,0.127742293807276,"Ontario","NA County","New York"
"36069",2020,"B08301_019","Walked",2.7973711006202,0.453577709895399,"Ontario","NA County","New York"
"36069",2020,"B08301_020","Taxi, Motorcycle, or Other",0.44432102193835,0.236971211700454,"Ontario","NA County","New York"
"36069",2020,"B08301_021","Worked from Home",6.81477367397945,0.918263445339258,"Ontario","NA County","New York"
"36099",2020,"B08301_003","Drove Alone",78.7533156498674,2.85145888594164,"Seneca","NA County","New York"
"36099",2020,"B08301_004","Carpooled",9.78779840848806,1.29310344827586,"Seneca","NA County","New York"
"36099",2020,"B08301_010","Public Transportation",0.603448275862069,0.318302387267904,"Seneca","NA County","New York"
"36099",2020,"B08301_018","Bicycle",0.338196286472149,0.271883289124668,"Seneca","NA County","New York"
"36099",2020,"B08301_019","Walked",2.77188328912467,0.689655172413793,"Seneca","NA County","New York"
"36099",2020,"B08301_020","Taxi, Motorcycle, or Other",1.87002652519894,0.689655172413793,"Seneca","NA County","New York"
"36099",2020,"B08301_021","Worked from Home",5.23872679045093,0.981432360742706,"Seneca","NA County","New York"
"36117",2020,"B08301_003","Drove Alone",82.0126947489902,2.08193883439123,"Wayne","NA County","New York"
"36117",2020,"B08301_004","Carpooled",9.79803808424697,1.200230813618,"Wayne","NA County","New York"
"36117",2020,"B08301_010","Public Transportation",0.353144835545297,0.140796306982112,"Wayne","NA County","New York"
"36117",2020,"B08301_018","Bicycle",0.240046162723601,0.156953260242354,"Wayne","NA County","New York"
"36117",2020,"B08301_019","Walked",2.10271206001154,0.570109636468552,"Wayne","NA County","New York"
"36117",2020,"B08301_020","Taxi, Motorcycle, or Other",0.260819388343912,0.122331217541835,"Wayne","NA County","New York"
"36117",2020,"B08301_021","Worked from Home",5.04789382573572,1.00865551067513,"Wayne","NA County","New York"
"36123",2020,"B08301_003","Drove Alone",70.5325117262945,3.47650142554953,"Yates","NA County","New York"
"36123",2020,"B08301_004","Carpooled",7.20132438149545,1.17722799595328,"Yates","NA County","New York"
"36123",2020,"B08301_010","Public Transportation",0.27591281155155,0.377080842453785,"Yates","NA County","New York"
"36123",2020,"B08301_018","Bicycle",2.49241239768233,1.02087740274073,"Yates","NA County","New York"
"36123",2020,"B08301_019","Walked",5.52745332474938,1.30598730801067,"Yates","NA County","New York"
"36123",2020,"B08301_020","Taxi, Motorcycle, or Other",1.14963671479812,0.680584935160489,"Yates","NA County","New York"
"36123",2020,"B08301_021","Worked from Home",12.4620619884117,2.26248505472271,"Yates","NA County","New York"
"36037",2021,"B08301_003","Drove Alone",81.9286016054077,2.74609209970427,"Genesee","NA County","New York"
"36037",2021,"B08301_004","Carpooled",6.8300239402901,1.16532882692579,"Genesee","NA County","New York"
"36037",2021,"B08301_010","Public Transportation",0.102098296014646,0.0774538797352486,"Genesee","NA County","New York"
"36037",2021,"B08301_018","Bicycle",0.369666244190959,0.211237853823405,"Genesee","NA County","New York"
"36037",2021,"B08301_019","Walked",4.23179833826222,1.10547810167582,"Genesee","NA County","New York"
"36037",2021,"B08301_020","Taxi, Motorcycle, or Other",1.52795380932263,0.535135896352626,"Genesee","NA County","New York"
"36037",2021,"B08301_021","Worked from Home",4.82326432896775,0.82382762991128,"Genesee","NA County","New York"
"36051",2021,"B08301_003","Drove Alone",78.3329774361165,2.17809096732864,"Livingston","NA County","New York"
"36051",2021,"B08301_004","Carpooled",7.98633354687166,1.27411203644387,"Livingston","NA County","New York"
"36051",2021,"B08301_010","Public Transportation",0.647732934728451,0.259804968325148,"Livingston","NA County","New York"
"36051",2021,"B08301_018","Bicycle",0.124564025909317,0.13524094241583,"Livingston","NA County","New York"
"36051",2021,"B08301_019","Walked",5.73706313616628,0.921773791728949,"Livingston","NA County","New York"
"36051",2021,"B08301_020","Taxi, Motorcycle, or Other",0.90397893088476,0.416399743754004,"Livingston","NA County","New York"
"36051",2021,"B08301_021","Worked from Home",6.12499110256958,1.12819417752153,"Livingston","NA County","New York"
"36055",2021,"B08301_003","Drove Alone",76.5984066580885,0.908916691762258,"Monroe","NA County","New York"
"36055",2021,"B08301_004","Carpooled",7.66556246064555,0.447614093684124,"Monroe","NA County","New York"
"36055",2021,"B08301_010","Public Transportation",2.19043447312947,0.199304623976784,"Monroe","NA County","New York"
"36055",2021,"B08301_018","Bicycle",0.42845018753251,0.087058887945903,"Monroe","NA County","New York"
"36055",2021,"B08301_019","Walked",2.60848139732253,0.203411175294987,"Monroe","NA County","New York"
"36055",2021,"B08301_020","Taxi, Motorcycle, or Other",0.696197333479344,0.133052262709776,"Monroe","NA County","New York"
"36055",2021,"B08301_021","Worked from Home",9.5230925069127,0.445697703068963,"Monroe","NA County","New York"
"36069",2021,"B08301_003","Drove Alone",79.8292656232899,1.80037211338514,"Ontario","NA County","New York"
"36069",2021,"B08301_004","Carpooled",7.469628981066,0.922987121958338,"Ontario","NA County","New York"
"36069",2021,"B08301_010","Public Transportation",0.472438072306738,0.233482908321477,"Ontario","NA County","New York"
"36069",2021,"B08301_018","Bicycle",0.182408522126154,0.111269198496954,"Ontario","NA County","New York"
"36069",2021,"B08301_019","Walked",2.97690708109883,0.496151180183138,"Ontario","NA County","New York"
"36069",2021,"B08301_020","Taxi, Motorcycle, or Other",0.518040202838277,0.228010652657692,"Ontario","NA County","New York"
"36069",2021,"B08301_021","Worked from Home",8.45645908576849,0.917514866294553,"Ontario","NA County","New York"
"36073",2021,"B08301_003","Drove Alone",76.6750541283867,3.60465796711335,"Orleans","NA County","New York"
"36073",2021,"B08301_004","Carpooled",10.4043536778044,1.97788050792908,"Orleans","NA County","New York"
"36073",2021,"B08301_010","Public Transportation",0.204810111767804,0.315992743870326,"Orleans","NA County","New York"
"36073",2021,"B08301_018","Bicycle",0.760723272280414,0.339399613786646,"Orleans","NA County","New York"
"36073",2021,"B08301_019","Walked",3.41740300778278,1.16449177833694,"Orleans","NA County","New York"
"36073",2021,"B08301_020","Taxi, Motorcycle, or Other",1.25226754052314,0.684650945052373,"Orleans","NA County","New York"
"36073",2021,"B08301_021","Worked from Home",6.4134823570718,1.3224881502721,"Orleans","NA County","New York"
"36099",2021,"B08301_003","Drove Alone",77.6699029126214,3.46166722464011,"Seneca","NA County","New York"
"36099",2021,"B08301_004","Carpooled",9.46099765651155,1.38600602611316,"Seneca","NA County","New York"
"36099",2021,"B08301_010","Public Transportation",0.528958821560094,0.301305657850686,"Seneca","NA County","New York"
"36099",2021,"B08301_018","Bicycle",0.348175426849682,0.314697020421828,"Seneca","NA County","New York"
"36099",2021,"B08301_019","Walked",2.79209909608303,0.74322062269836,"Seneca","NA County","New York"
"36099",2021,"B08301_020","Taxi, Motorcycle, or Other",1.65383327753599,0.66287244727151,"Seneca","NA County","New York"
"36099",2021,"B08301_021","Worked from Home",6.7894208235688,1.36591898225644,"Seneca","NA County","New York"
"36117",2021,"B08301_003","Drove Alone",81.6998291860948,2.44679377683394,"Wayne","NA County","New York"
"36117",2021,"B08301_004","Carpooled",9.0392871981903,1.25340473662342,"Wayne","NA County","New York"
"36117",2021,"B08301_010","Public Transportation",0.427034762937999,0.200821753381654,"Wayne","NA County","New York"
"36117",2021,"B08301_018","Bicycle",0.221596417524583,0.161580721111675,"Wayne","NA County","New York"
